state_id,state_name,district_id,district_name
28,Punjab,479,Kapurthala
state_id,state_name,district_id,district_name
28,Punjab,488,Ludhiana
state_id,state_name,district_id,district_name
28,Punjab,482,Mansa
state_id,state_name,district_id,district_name
28,Punjab,491,Moga
state_id,state_name,district_id,district_name
28,Punjab,486,Pathankot
state_id,state_name,district_id,district_name
28,Punjab,494,Patiala
state_id,state_name,district_id,district_name
28,Punjab,497,Rup Nagar
state_id,state_name,district_id,district_name
28,Punjab,498,Sangrur
state_id,state_name,district_id,district_name
28,Punjab,496,SAS Nagar
state_id,state_name,district_id,district_name
28,Punjab,500,SBS Nagar
state_id,state_name,district_id,district_name
28,Punjab,490,Sri Muktsar Sahib
state_id,state_name,district_id,district_name
28,Punjab,495,Tarn Taran
state_id,state_name,district_id,district_name
29,Rajasthan,507,Ajmer
state_id,state_name,district_id,district_name
29,Rajasthan,512,Alwar
state_id,state_name,district_id,district_name
29,Rajasthan,519,Banswara
state_id,state_name,district_id,district_name
29,Rajasthan,516,Baran
state_id,state_name,district_id,district_name
29,Rajasthan,528,Barmer
state_id,state_name,district_id,district_name
29,Rajasthan,508,Bharatpur
state_id,state_name,district_id,district_name
29,Rajasthan,523,Bhilwara
state_id,state_name,district_id,district_name
29,Rajasthan,501,Bikaner
state_id,state_name,district_id,district_name
29,Rajasthan,514,Bundi
state_id,state_name,district_id,district_name
29,Rajasthan,521,Chittorgarh
state_id,state_name,district_id,district_name
29,Rajasthan,530,Churu
state_id,state_name,district_id,district_name
29,Rajasthan,511,Dausa
state_id,state_name,district_id,district_name
29,Rajasthan,524,Dholpur
state_id,state_name,district_id,district_name
29,Rajasthan,520,Dungarpur
state_id,state_name,district_id,district_name
29,Rajasthan,517,Hanumangarh
state_id,state_name,district_id,district_name
29,Rajasthan,505,Jaipur I
state_id,state_name,district_id,district_name
29,Rajasthan,506,Jaipur II
state_id,state_name,district_id,district_name
29,Rajasthan,527,Jaisalmer
state_id,state_name,district_id,district_name
29,Rajasthan,533,Jalore
state_id,state_name,district_id,district_name
29,Rajasthan,515,Jhalawar
state_id,state_name,district_id,district_name
29,Rajasthan,510,Jhunjhunu
state_id,state_name,district_id,district_name
29,Rajasthan,502,Jodhpur
state_id,state_name,district_id,district_name
29,Rajasthan,525,Karauli
state_id,state_name,district_id,district_name
29,Rajasthan,503,Kota
state_id,state_name,district_id,district_name
29,Rajasthan,532,Nagaur
state_id,state_name,district_id,district_name
29,Rajasthan,529,Pali
state_id,state_name,district_id,district_name
29,Rajasthan,522,Pratapgarh
state_id,state_name,district_id,district_name
29,Rajasthan,518,Rajsamand
state_id,state_name,district_id,district_name
29,Rajasthan,534,Sawai Madhopur
state_id,state_name,district_id,district_name
29,Rajasthan,513,Sikar
state_id,state_name,district_id,district_name
29,Rajasthan,531,Sirohi
state_id,state_name,district_id,district_name
29,Rajasthan,509,Sri Ganganagar
state_id,state_name,district_id,district_name
29,Rajasthan,526,Tonk
state_id,state_name,district_id,district_name
29,Rajasthan,504,Udaipur
state_id,state_name,district_id,district_name
103,sample state1,814,district new
state_id,state_name,district_id,district_name
104,Sanity 210121,817,Sanity District 210121
state_id,state_name,district_id,district_name
30,Sikkim,535,East Sikkim
state_id,state_name,district_id,district_name
30,Sikkim,537,North Sikkim
state_id,state_name,district_id,district_name
30,Sikkim,538,South Sikkim
state_id,state_name,district_id,district_name
30,Sikkim,536,West Sikkim
state_id,state_name,district_id,district_name
85,State MH,786,District MH A
state_id,state_name,district_id,district_name
93,state1,807,district1
state_id,state_name,district_id,district_name
93,state1,808,district7
state_id,state_name,district_id,district_name
31,Tamil Nadu,779,Aranthangi
state_id,state_name,district_id,district_name
31,Tamil Nadu,555,Ariyalur
state_id,state_name,district_id,district_name
31,Tamil Nadu,578,Attur
state_id,state_name,district_id,district_name
31,Tamil Nadu,811,Chengalpattu
state_id,state_name,district_id,district_name
31,Tamil Nadu,565,Chengalpet
state_id,state_name,district_id,district_name
31,Tamil Nadu,571,Chennai
state_id,state_name,district_id,district_name
31,Tamil Nadu,778,Cheyyar
state_id,state_name,district_id,district_name
31,Tamil Nadu,539,Coimbatore
state_id,state_name,district_id,district_name
31,Tamil Nadu,547,Cuddalore
state_id,state_name,district_id,district_name
31,Tamil Nadu,566,Dharmapuri
state_id,state_name,district_id,district_name
31,Tamil Nadu,556,Dindigul
state_id,state_name,district_id,district_name
31,Tamil Nadu,563,Erode
state_id,state_name,district_id,district_name
31,Tamil Nadu,552,Kallakurichi
state_id,state_name,district_id,district_name
31,Tamil Nadu,557,Kanchipuram
state_id,state_name,district_id,district_name
31,Tamil Nadu,544,Kanyakumari
state_id,state_name,district_id,district_name
31,Tamil Nadu,559,Karur
state_id,state_name,district_id,district_name
31,Tamil Nadu,780,Kovilpatti
state_id,state_name,district_id,district_name
31,Tamil Nadu,562,Krishnagiri
state_id,state_name,district_id,district_name
31,Tamil Nadu,540,Madurai
state_id,state_name,district_id,district_name
31,Tamil Nadu,576,Nagapattinam
state_id,state_name,district_id,district_name
31,Tamil Nadu,558,Namakkal
state_id,state_name,district_id,district_name
31,Tamil Nadu,577,Nilgiris
state_id,state_name,district_id,district_name
31,Tamil Nadu,564,Palani
state_id,state_name,district_id,district_name
31,Tamil Nadu,573,Paramakudi
state_id,state_name,district_id,district_name
31,Tamil Nadu,570,Perambalur
state_id,state_name,district_id,district_name
31,Tamil Nadu,575,Poonamallee
state_id,state_name,district_id,district_name
31,Tamil Nadu,546,Pudukkottai
state_id,state_name,district_id,district_name
31,Tamil Nadu,567,Ramanathapuram
state_id,state_name,district_id,district_name
31,Tamil Nadu,781,Ranipet
state_id,state_name,district_id,district_name
31,Tamil Nadu,545,Salem
state_id,state_name,district_id,district_name
31,Tamil Nadu,561,Sivaganga
state_id,state_name,district_id,district_name
31,Tamil Nadu,580,Sivakasi
state_id,state_name,district_id,district_name
31,Tamil Nadu,551,Tenkasi
state_id,state_name,district_id,district_name
31,Tamil Nadu,541,Thanjavur
state_id,state_name,district_id,district_name
31,Tamil Nadu,569,Theni
state_id,state_name,district_id,district_name
31,Tamil Nadu,810,Thiruvallur
state_id,state_name,district_id,district_name
31,Tamil Nadu,554,Thoothukudi (Tuticorin)
state_id,state_name,district_id,district_name
31,Tamil Nadu,560,Tiruchirappalli
state_id,state_name,district_id,district_name
31,Tamil Nadu,548,Tirunelveli
state_id,state_name,district_id,district_name
31,Tamil Nadu,550,Tirupattur
state_id,state_name,district_id,district_name
31,Tamil Nadu,568,Tiruppur
state_id,state_name,district_id,district_name
31,Tamil Nadu,572,Tiruvallur
state_id,state_name,district_id,district_name
31,Tamil Nadu,553,Tiruvannamalai
state_id,state_name,district_id,district_name
31,Tamil Nadu,574,Tiruvarur
state_id,state_name,district_id,district_name
31,Tamil Nadu,543,Vellore
state_id,state_name,district_id,district_name
31,Tamil Nadu,542,Viluppuram
state_id,state_name,district_id,district_name
31,Tamil Nadu,549,Virudhunagar
state_id,state_name,district_id,district_name
31,Tamil Nadu,579,VirudhunagarÂ 
state_id,state_name,district_id,district_name
32,Telangana,582,Adilabad
state_id,state_name,district_id,district_name
32,Telangana,583,Bhadradri Kothagudem
state_id,state_name,district_id,district_name
32,Telangana,581,Hyderabad
state_id,state_name,district_id,district_name
32,Telangana,584,Jagtial
state_id,state_name,district_id,district_name
32,Telangana,585,Jangaon
state_id,state_name,district_id,district_name
32,Telangana,586,Jayashankar Bhupalpally
state_id,state_name,district_id,district_name
32,Telangana,587,Jogulamba Gadwal
state_id,state_name,district_id,district_name
32,Telangana,588,Kamareddy
state_id,state_name,district_id,district_name
32,Telangana,589,Karimnagar
state_id,state_name,district_id,district_name
32,Telangana,590,Khammam
state_id,state_name,district_id,district_name
32,Telangana,591,Kumuram Bheem
state_id,state_name,district_id,district_name
32,Telangana,592,Mahabubabad
state_id,state_name,district_id,district_name
32,Telangana,593,Mahabubnagar
state_id,state_name,district_id,district_name
32,Telangana,594,Mancherial
state_id,state_name,district_id,district_name
32,Telangana,595,Medak
state_id,state_name,district_id,district_name
32,Telangana,596,Medchal
state_id,state_name,district_id,district_name
32,Telangana,612,Mulugu
state_id,state_name,district_id,district_name
32,Telangana,597,Nagarkurnool
state_id,state_name,district_id,district_name
32,Telangana,598,Nalgonda
state_id,state_name,district_id,district_name
32,Telangana,613,Narayanpet
state_id,state_name,district_id,district_name
32,Telangana,599,Nirmal
state_id,state_name,district_id,district_name
32,Telangana,600,Nizamabad
state_id,state_name,district_id,district_name
32,Telangana,601,Peddapalli
state_id,state_name,district_id,district_name
32,Telangana,602,Rajanna Sircilla
state_id,state_name,district_id,district_name
32,Telangana,603,Rangareddy
state_id,state_name,district_id,district_name
32,Telangana,604,Sangareddy
state_id,state_name,district_id,district_name
32,Telangana,605,Siddipet
state_id,state_name,district_id,district_name
32,Telangana,606,Suryapet
state_id,state_name,district_id,district_name
32,Telangana,607,Vikarabad
state_id,state_name,district_id,district_name
32,Telangana,608,Wanaparthy
state_id,state_name,district_id,district_name
32,Telangana,609,Warangal(Rural)
state_id,state_name,district_id,district_name
32,Telangana,610,Warangal(Urban)
state_id,state_name,district_id,district_name
32,Telangana,611,Yadadri Bhuvanagiri
state_id,state_name,district_id,district_name
87,Test State,789,Test District
state_id,state_name,district_id,district_name
33,Tripura,614,Dhalai
state_id,state_name,district_id,district_name
33,Tripura,615,Gomati
state_id,state_name,district_id,district_name
33,Tripura,616,Khowai
state_id,state_name,district_id,district_name
33,Tripura,617,North Tripura
state_id,state_name,district_id,district_name
33,Tripura,618,Sepahijala
state_id,state_name,district_id,district_name
33,Tripura,619,South Tripura
state_id,state_name,district_id,district_name
33,Tripura,620,Unakoti
state_id,state_name,district_id,district_name
33,Tripura,621,West Tripura
state_id,state_name,district_id,district_name
34,Uttar Pradesh,622,Agra
state_id,state_name,district_id,district_name
34,Uttar Pradesh,623,Aligarh
state_id,state_name,district_id,district_name
34,Uttar Pradesh,625,Ambedkar Nagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,626,Amethi
state_id,state_name,district_id,district_name
34,Uttar Pradesh,627,Amroha
state_id,state_name,district_id,district_name
34,Uttar Pradesh,628,Auraiya
state_id,state_name,district_id,district_name
34,Uttar Pradesh,646,Ayodhya
state_id,state_name,district_id,district_name
34,Uttar Pradesh,629,Azamgarh
state_id,state_name,district_id,district_name
34,Uttar Pradesh,630,Badaun
state_id,state_name,district_id,district_name
34,Uttar Pradesh,631,Baghpat
state_id,state_name,district_id,district_name
34,Uttar Pradesh,632,Bahraich
state_id,state_name,district_id,district_name
34,Uttar Pradesh,633,Balarampur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,634,Ballia
state_id,state_name,district_id,district_name
34,Uttar Pradesh,635,Banda
state_id,state_name,district_id,district_name
34,Uttar Pradesh,636,Barabanki
state_id,state_name,district_id,district_name
34,Uttar Pradesh,637,Bareilly
state_id,state_name,district_id,district_name
34,Uttar Pradesh,638,Basti
state_id,state_name,district_id,district_name
34,Uttar Pradesh,687,Bhadohi
state_id,state_name,district_id,district_name
34,Uttar Pradesh,639,Bijnour
state_id,state_name,district_id,district_name
34,Uttar Pradesh,640,Bulandshahr
state_id,state_name,district_id,district_name
34,Uttar Pradesh,641,Chandauli
state_id,state_name,district_id,district_name
34,Uttar Pradesh,642,Chitrakoot
state_id,state_name,district_id,district_name
34,Uttar Pradesh,643,Deoria
state_id,state_name,district_id,district_name
34,Uttar Pradesh,644,Etah
state_id,state_name,district_id,district_name
34,Uttar Pradesh,645,Etawah
state_id,state_name,district_id,district_name
34,Uttar Pradesh,647,Farrukhabad
state_id,state_name,district_id,district_name
34,Uttar Pradesh,648,Fatehpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,649,Firozabad
state_id,state_name,district_id,district_name
34,Uttar Pradesh,650,Gautam Buddha Nagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,651,Ghaziabad
state_id,state_name,district_id,district_name
34,Uttar Pradesh,652,Ghazipur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,653,Gonda
state_id,state_name,district_id,district_name
34,Uttar Pradesh,654,Gorakhpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,655,Hamirpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,656,Hapur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,657,Hardoi
state_id,state_name,district_id,district_name
34,Uttar Pradesh,658,Hathras
state_id,state_name,district_id,district_name
34,Uttar Pradesh,659,Jalaun
state_id,state_name,district_id,district_name
34,Uttar Pradesh,660,Jaunpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,661,Jhansi
state_id,state_name,district_id,district_name
34,Uttar Pradesh,662,Kannauj
state_id,state_name,district_id,district_name
34,Uttar Pradesh,663,Kanpur Dehat
state_id,state_name,district_id,district_name
34,Uttar Pradesh,664,Kanpur Nagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,665,Kasganj
state_id,state_name,district_id,district_name
34,Uttar Pradesh,666,Kaushambi
state_id,state_name,district_id,district_name
34,Uttar Pradesh,667,Kushinagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,668,Lakhimpur Kheri
state_id,state_name,district_id,district_name
34,Uttar Pradesh,669,Lalitpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,670,Lucknow
state_id,state_name,district_id,district_name
34,Uttar Pradesh,671,Maharajganj
state_id,state_name,district_id,district_name
34,Uttar Pradesh,672,Mahoba
state_id,state_name,district_id,district_name
34,Uttar Pradesh,673,Mainpuri
state_id,state_name,district_id,district_name
34,Uttar Pradesh,674,Mathura
state_id,state_name,district_id,district_name
34,Uttar Pradesh,675,Mau
state_id,state_name,district_id,district_name
34,Uttar Pradesh,676,Meerut
state_id,state_name,district_id,district_name
34,Uttar Pradesh,677,Mirzapur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,678,Moradabad
state_id,state_name,district_id,district_name
34,Uttar Pradesh,679,Muzaffarnagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,680,Pilibhit
state_id,state_name,district_id,district_name
34,Uttar Pradesh,682,Pratapgarh
state_id,state_name,district_id,district_name
34,Uttar Pradesh,624,Prayagraj
state_id,state_name,district_id,district_name
34,Uttar Pradesh,681,Raebareli
state_id,state_name,district_id,district_name
34,Uttar Pradesh,683,Rampur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,684,Saharanpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,685,Sambhal
state_id,state_name,district_id,district_name
34,Uttar Pradesh,686,Sant Kabir Nagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,688,Shahjahanpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,689,Shamli
state_id,state_name,district_id,district_name
34,Uttar Pradesh,690,Shravasti
state_id,state_name,district_id,district_name
34,Uttar Pradesh,691,Siddharthnagar
state_id,state_name,district_id,district_name
34,Uttar Pradesh,692,Sitapur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,693,Sonbhadra
state_id,state_name,district_id,district_name
34,Uttar Pradesh,694,Sultanpur
state_id,state_name,district_id,district_name
34,Uttar Pradesh,695,Unnao
state_id,state_name,district_id,district_name
34,Uttar Pradesh,696,Varanasi
state_id,state_name,district_id,district_name
35,Uttarakhand,704,Almora
state_id,state_name,district_id,district_name
35,Uttarakhand,707,Bageshwar
state_id,state_name,district_id,district_name
35,Uttarakhand,699,Chamoli
state_id,state_name,district_id,district_name
35,Uttarakhand,708,Champawat
state_id,state_name,district_id,district_name
35,Uttarakhand,697,Dehradun
state_id,state_name,district_id,district_name
35,Uttarakhand,702,Haridwar
state_id,state_name,district_id,district_name
35,Uttarakhand,709,Nainital
state_id,state_name,district_id,district_name
35,Uttarakhand,698,Pauri Garhwal
state_id,state_name,district_id,district_name
35,Uttarakhand,706,Pithoragarh
state_id,state_name,district_id,district_name
35,Uttarakhand,700,Rudraprayag
state_id,state_name,district_id,district_name
35,Uttarakhand,701,Tehri Garhwal
state_id,state_name,district_id,district_name
35,Uttarakhand,705,Udham Singh Nagar
state_id,state_name,district_id,district_name
35,Uttarakhand,703,Uttarkashi
state_id,state_name,district_id,district_name
36,West Bengala,710,Alipurduar District
state_id,state_name,district_id,district_name
36,West Bengala,711,Bankura
state_id,state_name,district_id,district_name
36,West Bengala,712,Basirhat HD (North 24 Parganas)
state_id,state_name,district_id,district_name
36,West Bengala,713,Birbhum
state_id,state_name,district_id,district_name
36,West Bengala,714,Bishnupur HD (Bankura)
state_id,state_name,district_id,district_name
36,West Bengala,715,Cooch Behar
state_id,state_name,district_id,district_name
36,West Bengala,716,Dakshin Dinajpur
state_id,state_name,district_id,district_name
36,West Bengala,717,Darjeeling
state_id,state_name,district_id,district_name
36,West Bengala,718,Diamond Harbor HD (S 24 Parganas)
state_id,state_name,district_id,district_name
36,West Bengala,719,East Bardhaman
state_id,state_name,district_id,district_name
36,West Bengala,720,Hoogly
state_id,state_name,district_id,district_name
36,West Bengala,721,Howrah
state_id,state_name,district_id,district_name
36,West Bengala,722,Jalpaiguri
state_id,state_name,district_id,district_name
36,West Bengala,723,Jhargram
state_id,state_name,district_id,district_name
36,West Bengala,724,Kalimpong
state_id,state_name,district_id,district_name
36,West Bengala,725,Kolkata
state_id,state_name,district_id,district_name
36,West Bengala,726,Malda
state_id,state_name,district_id,district_name
36,West Bengala,727,Murshidabad
state_id,state_name,district_id,district_name
36,West Bengala,728,Nadia
state_id,state_name,district_id,district_name
36,West Bengala,729,Nandigram HD (East Medinipore)
state_id,state_name,district_id,district_name
36,West Bengala,730,North 24 Parganas
state_id,state_name,district_id,district_name
36,West Bengala,731,Paschim Medinipore
state_id,state_name,district_id,district_name
36,West Bengala,732,Purba Medinipore
state_id,state_name,district_id,district_name
36,West Bengala,733,Purulia
state_id,state_name,district_id,district_name
36,West Bengala,734,Rampurhat HD (Birbhum)
state_id,state_name,district_id,district_name
36,West Bengala,735,South 24 Parganas
state_id,state_name,district_id,district_name
36,West Bengala,736,Uttar Dinajpur
state_id,state_name,district_id,district_name
36,West Bengala,737,West Bardhaman
